month,quarter,region,channel,category,campaign,orders,revenue_ngn,cost_ngn,gross_profit_ngn,marketing_spend_ngn,returns,support_tickets,new_customers,repeat_customers,churned_customers,fulfillment_delay_hours,stockout_risk_pct,customer_satisfaction,data_quality_flags
2025-02,2025 Q1,Port Harcourt,Marketplace,Business Supplies,Always On,224,14422016,10585760,3836256,894165,8,18,90,66,6,20.3,0.0948,4.24,38
2025-02,2025 Q1,Port Harcourt,Partner,Electronics,Always On,272,23532352,18002249,5530103,1459006,19,22,92,102,9,20.8,0.1391,4.01,32
2025-02,2025 Q1,Port Harcourt,Partner,Home & Living,Always On,217,11351704,7889434,3462270,703806,9,14,73,82,6,20.2,0.0897,4.24,32
2025-02,2025 Q1,Port Harcourt,Partner,Beauty,Style Drop,181,5189451,3175944,2013507,384019,5,12,60,69,4,20.0,0.0629,4.37,32
2025-02,2025 Q1,Port Harcourt,Partner,Fashion,Style Drop,269,9200876,6146185,3054691,680865,25,18,92,99,11,20.4,0.1062,4.00,32
2025-02,2025 Q1,Port Harcourt,Partner,Grocery,Always On,303,5639133,4612811,1026322,349626,6,20,100,116,6,20.1,0.0763,4.37,32
2025-02,2025 Q1,Port Harcourt,Partner,Business Supplies,Always On,185,11911040,8647415,3263625,738484,6,12,62,70,4,20.3,0.0948,4.27,32
2025-02,2025 Q1,Ibadan,Store,Electronics,Always On,382,33049112,25282571,7766541,2049045,27,28,119,155,13,19.6,0.1284,4.04,29
2025-02,2025 Q1,Ibadan,Store,Home & Living,Always On,305,15955160,11088836,4866324,989220,13,18,94,125,8,19.1,0.0828,4.27,29
2025-02,2025 Q1,Ibadan,Store,Beauty,Style Drop,254,7282434,4456850,2825584,538900,7,15,78,105,5,18.9,0.0580,4.39,29
2025-02,2025 Q1,Ibadan,Store,Fashion,Style Drop,378,12929112,8636647,4292465,956754,36,22,119,152,15,19.3,0.0980,4.03,29
2025-02,2025 Q1,Ibadan,Store,Grocery,Always On,426,7928286,6485338,1442948,491554,9,25,129,178,9,19.0,0.0704,4.39,29
2025-02,2025 Q1,Ibadan,Store,Business Supplies,Always On,261,16804224,12199867,4604357,1041862,9,15,80,108,6,19.2,0.0875,4.30,29
2025-02,2025 Q1,Ibadan,Web,Electronics,Always On,341,29501956,22568996,6932960,1829121,24,30,126,115,12,19.6,0.1284,4.02,29
2025-02,2025 Q1,Ibadan,Web,Home & Living,Always On,273,14281176,9925417,4355759,885433,12,20,100,93,8,19.1,0.0828,4.25,29
2025-02,2025 Q1,Ibadan,Web,Beauty,Style Drop,227,6508317,3983090,2525227,481615,6,16,82,78,5,18.9,0.0580,4.37,29
2025-02,2025 Q1,Ibadan,Web,Fashion,Style Drop,338,11560952,7722716,3838236,855510,32,25,126,112,14,19.3,0.0980,4.01,29
2025-02,2025 Q1,Ibadan,Web,Grocery,Always On,381,7090791,5800267,1290524,439629,8,28,138,132,9,19.0,0.0704,4.37,29
2025-02,2025 Q1,Ibadan,Web,Business Supplies,Always On,233,15001472,10891069,4110403,930091,8,17,85,80,6,19.2,0.0875,4.28,29
2025-02,2025 Q1,Ibadan,Marketplace,Electronics,Always On,274,23705384,18324262,5381122,1469734,21,26,112,79,11,19.6,0.1284,3.98,35
2025-02,2025 Q1,Ibadan,Marketplace,Home & Living,Always On,219,11456328,8053799,3402529,710292,10,18,89,64,7,19.1,0.0828,4.22,35
2025-02,2025 Q1,Ibadan,Marketplace,Beauty,Style Drop,183,5246793,3253012,1993781,388263,5,15,74,54,5,18.9,0.0580,4.35,35
2025-02,2025 Q1,Ibadan,Marketplace,Fashion,Style Drop,272,9303488,6289158,3014330,688458,28,22,112,77,12,19.3,0.0980,3.96,35
2025-02,2025 Q1,Ibadan,Marketplace,Grocery,Always On,306,5694966,4704042,990924,353088,7,25,122,92,8,19.0,0.0704,4.35,35
2025-02,2025 Q1,Ibadan,Marketplace,Business Supplies,Always On,187,12039808,8837219,3202589,746468,7,15,75,55,5,19.2,0.0875,4.25,35
2025-02,2025 Q1,Ibadan,Partner,Electronics,Always On,227,19639132,15023936,4615196,1217626,16,18,77,85,8,19.6,0.1284,4.03,29
2025-02,2025 Q1,Ibadan,Partner,Home & Living,Always On,182,9520784,6616945,2903839,590289,8,12,61,69,5,19.1,0.0828,4.26,29
2025-02,2025 Q1,Ibadan,Partner,Beauty,Style Drop,151,4329321,2649544,1679777,320370,4,10,50,58,3,18.9,0.0580,4.38,29
2025-02,2025 Q1,Ibadan,Partner,Fashion,Style Drop,225,7695900,5140861,2555039,569497,21,15,77,83,9,19.3,0.0980,4.02,29
2025-02,2025 Q1,Ibadan,Partner,Grocery,Always On,254,4727194,3866845,860349,293086,5,17,84,97,5,19.0,0.0704,4.38,29
2025-02,2025 Q1,Ibadan,Partner,Business Supplies,Always On,155,9979520,7245132,2734388,618730,5,10,51,59,4,19.2,0.0875,4.29,29
2025-02,2025 Q1,Kano,Store,Electronics,Always On,350,30280600,23164659,7115941,1877397,24,25,109,142,11,22.3,0.1579,3.98,36
2025-02,2025 Q1,Kano,Store,Home & Living,Always On,280,14647360,10179915,4467445,908136,12,16,86,115,7,21.7,0.1017,4.23,36
2025-02,2025 Q1,Kano,Store,Beauty,Style Drop,233,6680343,4088370,2591973,494345,6,13,71,97,5,21.5,0.0713,4.36,36
2025-02,2025 Q1,Kano,Store,Fashion,Style Drop,346,11834584,7905502,3929082,875759,33,20,109,139,13,21.9,0.1204,3.98,36
2025-02,2025 Q1,Kano,Store,Grocery,Always On,391,7276901,5952505,1324396,451168,8,23,119,163,8,21.6,0.0865,4.36,36
2025-02,2025 Q1,Kano,Store,Business Supplies,Always On,239,15387776,11171525,4216251,954042,8,14,73,99,5,21.8,0.1076,4.26,36
2025-02,2025 Q1,Kano,Web,Electronics,Always On,313,27079508,20715824,6363684,1678929,22,27,116,105,11,22.3,0.1579,3.96,36
2025-02,2025 Q1,Kano,Web,Home & Living,Always On,250,13078000,9089210,3988790,810836,11,18,91,85,7,21.7,0.1017,4.21,36
2025-02,2025 Q1,Kano,Web,Beauty,Style Drop,208,5963568,3649704,2313864,441304,5,15,76,71,5,21.5,0.0713,4.34,36
2025-02,2025 Q1,Kano,Web,Fashion,Style Drop,310,10603240,7082964,3520276,784640,29,22,116,102,13,21.9,0.1204,3.96,36
2025-02,2025 Q1,Kano,Web,Grocery,Always On,349,6495239,5313106,1182133,402705,7,25,126,121,8,21.6,0.0865,4.34,36
2025-02,2025 Q1,Kano,Web,Business Supplies,Always On,214,13778176,10002956,3775220,854247,7,15,78,73,5,21.8,0.1076,4.24,36
2025-02,2025 Q1,Kano,Marketplace,Electronics,Always On,251,21715516,16786094,4929422,1346362,19,24,103,72,10,22.3,0.1579,3.92,43
2025-02,2025 Q1,Kano,Marketplace,Home & Living,Always On,201,10514712,7391843,3122869,651912,9,16,81,59,6,21.7,0.1017,4.18,43
2025-02,2025 Q1,Kano,Marketplace,Beauty,Style Drop,167,4788057,2968595,1819462,354316,5,13,67,49,4,21.5,0.0713,4.32,43
2025-02,2025 Q1,Kano,Marketplace,Fashion,Style Drop,249,8516796,5757354,2759442,630243,26,20,103,70,11,21.9,0.1204,3.91,43
2025-02,2025 Q1,Kano,Marketplace,Grocery,Always On,281,5229691,4319725,909966,324241,6,23,112,84,7,21.6,0.0865,4.31,43
2025-02,2025 Q1,Kano,Marketplace,Business Supplies,Always On,172,11074048,8128351,2945697,686591,6,14,69,51,5,21.8,0.1076,4.21,43
2025-02,2025 Q1,Kano,Partner,Electronics,Always On,208,17995328,13766426,4228902,1115710,14,16,70,78,7,22.3,0.1579,3.97,36
2025-02,2025 Q1,Kano,Partner,Home & Living,Always On,167,8736104,6071592,2664512,541638,7,11,56,63,4,21.7,0.1017,4.22,36
2025-02,2025 Q1,Kano,Partner,Beauty,Style Drop,139,3985269,2438985,1546284,294910,3,9,46,53,3,21.5,0.0713,4.35,36
2025-02,2025 Q1,Kano,Partner,Fashion,Style Drop,206,7046024,4706744,2339280,521406,19,13,70,76,8,21.9,0.1204,3.97,36
2025-02,2025 Q1,Kano,Partner,Grocery,Always On,233,4336363,3547145,789218,268855,5,15,77,89,5,21.6,0.0865,4.35,36
2025-02,2025 Q1,Kano,Partner,Business Supplies,Always On,142,9142528,6637475,2505053,566837,4,9,47,54,3,21.8,0.1076,4.25,36
2025-03,2025 Q1,Lagos,Store,Electronics,Payday Push,873,75978936,57819970,18158966,5622441,61,64,268,360,29,18.0,0.1087,4.09,24
2025-03,2025 Q1,Lagos,Store,Home & Living,Payday Push,698,36731552,25381502,11350050,2718135,31,41,211,292,19,17.5,0.0701,4.30,24
2025-03,2025 Q1,Lagos,Store,Beauty,Payday Push,538,15516996,9434334,6082662,1148258,15,32,162,226,12,17.3,0.0491,4.41,24
2025-03,2025 Q1,Lagos,Store,Fashion,Payday Push,800,27526400,18277530,9248870,2036954,76,48,249,326,31,17.7,0.0829,4.06,24
2025-03,2025 Q1,Lagos,Store,Grocery,Payday Push,974,18235228,14843476,3391752,1349407,21,58,291,412,21,17.4,0.0596,4.41,24
2025-03,2025 Q1,Lagos,Store,Business Supplies,Payday Push,596,38601728,27870448,10731280,2856528,20,35,180,250,14,17.6,0.0741,4.33,24
2025-03,2025 Q1,Lagos,Web,Electronics,Payday Push,781,67971992,51726686,16245306,5029927,55,68,285,267,28,18.0,0.1087,4.07,24
2025-03,2025 Q1,Lagos,Web,Home & Living,Payday Push,624,32837376,22690627,10146749,2429966,28,46,226,216,19,17.5,0.0701,4.28,24
2025-03,2025 Q1,Lagos,Web,Beauty,Payday Push,481,13873002,8434785,5438217,1026602,13,35,173,168,12,17.3,0.0491,4.39,24
2025-03,2025 Q1,Lagos,Web,Fashion,Payday Push,716,24636128,16358389,8277739,1823073,68,52,265,241,30,17.7,0.0829,4.04,24
2025-03,2025 Q1,Lagos,Web,Grocery,Payday Push,872,16325584,13289025,3036559,1208093,19,64,312,306,21,17.4,0.0596,4.40,24
2025-03,2025 Q1,Lagos,Web,Business Supplies,Payday Push,533,34521344,24924410,9596934,2554579,18,39,192,185,14,17.6,0.0741,4.31,24
2025-03,2025 Q1,Lagos,Marketplace,Electronics,Payday Push,627,54569064,41963610,12605454,4038111,48,60,253,185,25,18.0,0.1087,4.02,29
2025-03,2025 Q1,Lagos,Marketplace,Home & Living,Payday Push,502,26417248,18465656,7951592,1954876,24,41,201,150,16,17.5,0.0701,4.25,29
2025-03,2025 Q1,Lagos,Marketplace,Beauty,Payday Push,387,11161854,6875702,4286152,825977,11,32,154,117,11,17.3,0.0491,4.37,29
2025-03,2025 Q1,Lagos,Marketplace,Fashion,Payday Push,575,19784600,13295251,6489349,1464060,60,47,235,166,27,17.7,0.0829,3.99,29
2025-03,2025 Q1,Lagos,Marketplace,Grocery,Payday Push,701,13124122,10788028,2336094,971185,16,58,277,214,19,17.4,0.0596,4.37,29
2025-03,2025 Q1,Lagos,Marketplace,Business Supplies,Payday Push,429,27785472,20283395,7502077,2056125,16,35,171,129,13,17.6,0.0741,4.28,29
2025-03,2025 Q1,Lagos,Partner,Electronics,Payday Push,520,45256640,34440303,10816337,3348991,36,42,173,198,18,18.0,0.1087,4.08,24
2025-03,2025 Q1,Lagos,Partner,Home & Living,Payday Push,416,21891584,15127085,6764499,1619977,18,27,137,160,11,17.5,0.0701,4.29,24
2025-03,2025 Q1,Lagos,Partner,Beauty,Payday Push,321,9258282,5629035,3629247,685113,8,21,105,124,7,17.3,0.0491,4.40,24
2025-03,2025 Q1,Lagos,Partner,Fashion,Payday Push,477,16412616,10897977,5514639,1214534,45,31,161,179,19,17.7,0.0829,4.05,24
2025-03,2025 Q1,Lagos,Partner,Grocery,Payday Push,581,10877482,8854270,2023212,804934,12,38,189,227,13,17.4,0.0596,4.40,24
2025-03,2025 Q1,Lagos,Partner,Business Supplies,Payday Push,355,22992640,16600686,6391954,1701455,12,23,117,137,9,17.6,0.0741,4.32,24
2025-03,2025 Q1,Abuja,Store,Electronics,Payday Push,664,57789248,44208775,13580473,4276404,47,49,204,274,22,18.7,0.1167,4.07,26
2025-03,2025 Q1,Abuja,Store,Home & Living,Payday Push,531,27943344,19420624,8522720,2067807,23,31,161,222,14,18.3,0.0752,4.29,26
2025-03,2025 Q1,Abuja,Store,Beauty,Payday Push,409,11796378,7219383,4576995,872932,11,24,123,172,9,18.0,0.0527,4.41,26
2025-03,2025 Q1,Abuja,Store,Fashion,Payday Push,608,20920064,13974603,6945461,1548085,58,36,189,248,24,18.4,0.0890,4.05,26
2025-03,2025 Q1,Abuja,Store,Grocery,Payday Push,741,13873002,11348116,2524886,1026602,16,44,222,313,16,18.1,0.0639,4.41,26
2025-03,2025 Q1,Abuja,Store,Business Supplies,Payday Push,453,29339904,21300770,8039134,2171153,15,27,136,190,11,18.3,0.0795,4.32,26
2025-03,2025 Q1,Abuja,Web,Electronics,Payday Push,594,51697008,39548211,12148797,3825579,42,52,217,203,22,18.7,0.1167,4.05,26
2025-03,2025 Q1,Abuja,Web,Home & Living,Payday Push,475,24996400,17372498,7623902,1849734,21,35,172,164,14,18.3,0.0752,4.27,26
2025-03,2025 Q1,Abuja,Web,Beauty,Payday Push,366,10556172,6460377,4095795,781157,10,27,131,128,9,18.0,0.0527,4.39,26
2025-03,2025 Q1,Abuja,Web,Fashion,Payday Push,544,18717952,12503592,6214360,1385128,52,40,201,183,23,18.4,0.0890,4.03,26
2025-03,2025 Q1,Abuja,Web,Grocery,Payday Push,663,12412686,10153577,2259109,918539,14,49,237,233,16,18.1,0.0639,4.39,26
2025-03,2025 Q1,Abuja,Web,Business Supplies,Payday Push,405,26231040,19043735,7187305,1941097,14,29,146,141,11,18.3,0.0795,4.30,26
2025-03,2025 Q1,Abuja,Marketplace,Electronics,Payday Push,477,41514264,32090526,9423738,3072056,37,46,193,140,19,18.7,0.1167,4.01,31
2025-03,2025 Q1,Abuja,Marketplace,Home & Living,Payday Push,382,20102368,14131965,5970403,1487575,18,31,153,114,12,18.3,0.0752,4.24,31
2025-03,2025 Q1,Abuja,Marketplace,Beauty,Payday Push,294,8479548,5257320,3222228,627487,9,24,117,89,8,18.0,0.0527,4.36,31
2025-03,2025 Q1,Abuja,Marketplace,Fashion,Payday Push,437,15036296,10164536,4871760,1112686,46,36,179,126,20,18.4,0.0890,3.98,31
2025-03,2025 Q1,Abuja,Marketplace,Grocery,Payday Push,533,9978826,8242510,1736316,738433,12,44,211,162,14,18.1,0.0639,4.36,31
2025-03,2025 Q1,Abuja,Marketplace,Business Supplies,Payday Push,326,21114368,15497946,5616422,1562463,12,27,130,98,10,18.3,0.0795,4.27,31
2025-03,2025 Q1,Abuja,Partner,Electronics,Payday Push,396,34464672,26365474,8099198,2550386,28,32,132,151,13,18.7,0.1167,4.06,26
2025-03,2025 Q1,Abuja,Partner,Home & Living,Payday Push,316,16629184,11557283,5071901,1230560,14,21,104,122,9,18.3,0.0752,4.28,26
2025-03,2025 Q1,Abuja,Partner,Beauty,Payday Push,244,7037448,4306918,2730530,520771,6,16,80,94,5,18.0,0.0527,4.40,26
2025-03,2025 Q1,Abuja,Partner,Fashion,Payday Push,363,12490104,8343389,4146715,924268,34,24,123,136,14,18.4,0.0890,4.04,26
2025-03,2025 Q1,Abuja,Partner,Grocery,Payday Push,442,8275124,6769051,1506073,612359,9,29,144,172,10,18.1,0.0639,4.40,26
2025-03,2025 Q1,Abuja,Partner,Business Supplies,Payday Push,270,17487360,12695823,4791537,1294065,9,18,89,104,7,18.3,0.0795,4.31,26
2025-03,2025 Q1,Port Harcourt,Store,Electronics,Payday Push,528,45952896,35153965,10798931,3400514,37,39,162,218,17,20.6,0.1379,4.02,30
2025-03,2025 Q1,Port Harcourt,Store,Home & Living,Payday Push,423,22259952,15470667,6789285,1647236,19,25,128,177,11,20.1,0.0889,4.26,30
2025-03,2025 Q1,Port Harcourt,Store,Beauty,Payday Push,326,9402492,5754325,3648167,695784,9,19,98,137,7,19.9,0.0623,4.38,30
2025-03,2025 Q1,Port Harcourt,Store,Fashion,Payday Push,484,16653472,11124519,5528953,1232357,46,29,151,197,19,20.3,0.1052,4.01,30
2025-03,2025 Q1,Port Harcourt,Store,Grocery,Payday Push,590,11045980,9035612,2010368,817403,12,35,177,249,12,20.0,0.0756,4.38,30
2025-03,2025 Q1,Port Harcourt,Store,Business Supplies,Payday Push,361,23381248,16974786,6406462,1730212,12,21,109,151,8,20.2,0.0940,4.29,30
2025-03,2025 Q1,Port Harcourt,Web,Electronics,Payday Push,473,41166136,31492094,9674042,3046294,33,41,173,161,17,20.6,0.1379,4.00,30
2025-03,2025 Q1,Port Harcourt,Web,Home & Living,Payday Push,378,19891872,13824851,6067021,1471999,17,27,136,131,11,20.1,0.0889,4.24,30
2025-03,2025 Q1,Port Harcourt,Web,Beauty,Payday Push,291,8393022,5136529,3256493,621084,8,21,105,101,7,19.9,0.0623,4.36,30
2025-03,2025 Q1,Port Harcourt,Web,Fashion,Payday Push,433,14898664,9952308,4946356,1102501,41,32,160,146,18,20.3,0.1052,3.99,30
2025-03,2025 Q1,Port Harcourt,Web,Grocery,Payday Push,528,9885216,8086107,1799109,731506,11,39,189,185,13,20.0,0.0756,4.36,30
2025-03,2025 Q1,Port Harcourt,Web,Business Supplies,Payday Push,323,20920064,15187966,5732098,1548085,11,23,117,112,9,20.2,0.0940,4.27,30
2025-03,2025 Q1,Port Harcourt,Marketplace,Electronics,Payday Push,380,33072160,25564780,7507380,2447340,29,36,154,111,15,20.6,0.1379,3.96,36
2025-03,2025 Q1,Port Harcourt,Marketplace,Home & Living,Payday Push,304,15997696,11246380,4751316,1183830,15,25,121,91,10,20.1,0.0889,4.21,36
2025-03,2025 Q1,Port Harcourt,Marketplace,Beauty,Payday Push,234,6749028,4184397,2564631,499428,7,19,93,70,6,19.9,0.0623,4.34,36
2025-03,2025 Q1,Port Harcourt,Marketplace,Fashion,Payday Push,348,11973984,8094413,3879571,886075,36,28,142,100,16,20.3,0.1052,3.94,36
2025-03,2025 Q1,Port Harcourt,Marketplace,Grocery,Payday Push,424,7938128,6556894,1381234,587421,10,35,168,129,11,20.0,0.0756,4.34,36
2025-03,2025 Q1,Port Harcourt,Marketplace,Business Supplies,Payday Push,259,16774912,12312785,4462127,1241343,9,21,103,78,7,20.2,0.0940,4.24,36
2025-03,2025 Q1,Port Harcourt,Partner,Electronics,Payday Push,315,27415080,20972536,6442544,2028716,22,25,105,120,11,20.6,0.1379,4.01,30
2025-03,2025 Q1,Port Harcourt,Partner,Home & Living,Payday Push,252,13261248,9216567,4044681,981332,11,16,83,97,7,20.1,0.0889,4.25,30
2025-03,2025 Q1,Port Harcourt,Partner,Beauty,Payday Push,194,5595348,3424353,2170995,414056,5,12,63,75,4,19.9,0.0623,4.37,30
2025-03,2025 Q1,Port Harcourt,Partner,Fashion,Payday Push,289,9943912,6642533,3301379,735849,27,19,98,108,11,20.3,0.1052,4.00,30
2025-03,2025 Q1,Port Harcourt,Partner,Grocery,Payday Push,352,6590144,5390738,1199406,487671,7,23,115,137,8,20.0,0.0756,4.37,30
2025-03,2025 Q1,Port Harcourt,Partner,Business Supplies,Payday Push,215,13925120,10109637,3815483,1030459,7,14,70,83,5,20.2,0.0940,4.28,30
2025-03,2025 Q1,Ibadan,Store,Electronics,Payday Push,442,38468144,29428130,9040014,2846643,31,32,136,182,14,19.5,0.1273,4.05,28
2025-03,2025 Q1,Ibadan,Store,Home & Living,Payday Push,354,18628896,12947083,5681813,1378538,15,21,107,148,9,19.0,0.0820,4.27,28
2025-03,2025 Q1,Ibadan,Store,Beauty,Payday Push,272,7845024,4801155,3043869,580532,7,16,82,114,6,18.7,0.0575,4.39,28
2025-03,2025 Q1,Ibadan,Store,Fashion,Payday Push,405,13935240,9308740,4626500,1031208,38,24,126,165,16,19.2,0.0971,4.03,28
2025-03,2025 Q1,Ibadan,Store,Grocery,Payday Push,494,9248668,7565410,1683258,684401,10,29,148,208,10,18.9,0.0698,4.39,28
2025-03,2025 Q1,Ibadan,Store,Business Supplies,Payday Push,302,19559936,14200514,5359422,1447435,10,18,91,126,7,19.1,0.0867,4.30,28
2025-03,2025 Q1,Ibadan,Web,Electronics,Payday Push,396,34464672,26365474,8099198,2550386,28,34,145,135,14,19.5,0.1273,4.03,28
2025-03,2025 Q1,Ibadan,Web,Home & Living,Payday Push,316,16629184,11557283,5071901,1230560,14,23,114,109,9,19.0,0.0820,4.25,28
2025-03,2025 Q1,Ibadan,Web,Beauty,Payday Push,244,7037448,4306918,2730530,520771,6,18,88,85,6,18.7,0.0575,4.38,28
2025-03,2025 Q1,Ibadan,Web,Fashion,Payday Push,363,12490104,8343389,4146715,924268,34,26,134,122,15,19.2,0.0971,4.01,28
2025-03,2025 Q1,Ibadan,Web,Grocery,Payday Push,442,8275124,6769051,1506073,612359,9,32,158,155,10,18.9,0.0698,4.37,28
2025-03,2025 Q1,Ibadan,Web,Business Supplies,Payday Push,270,17487360,12695823,4791537,1294065,9,19,97,94,7,19.1,0.0867,4.28,28
2025-03,2025 Q1,Ibadan,Marketplace,Electronics,Payday Push,318,27676176,21393684,6282492,2048037,24,30,129,93,12,19.5,0.1273,3.98,34
2025-03,2025 Q1,Ibadan,Marketplace,Home & Living,Payday Push,254,13366496,9396647,3969849,989121,12,21,101,76,8,19.0,0.0820,4.22,34
2025-03,2025 Q1,Ibadan,Marketplace,Beauty,Payday Push,196,5653032,3504880,2148152,418324,6,16,78,59,5,18.7,0.0575,4.35,34
2025-03,2025 Q1,Ibadan,Marketplace,Fashion,Payday Push,291,10012728,6768604,3244124,740942,30,24,119,84,13,19.2,0.0971,3.96,34
2025-03,2025 Q1,Ibadan,Marketplace,Grocery,Payday Push,355,6646310,5489852,1156458,491827,8,29,140,108,9,18.9,0.0698,4.35,34
2025-03,2025 Q1,Ibadan,Marketplace,Business Supplies,Payday Push,217,14054656,10316118,3738538,1040045,8,18,87,65,6,19.1,0.0867,4.26,34
2025-03,2025 Q1,Ibadan,Partner,Electronics,Payday Push,264,22976448,17576983,5399465,1700257,18,21,88,100,9,19.5,0.1273,4.04,28
2025-03,2025 Q1,Ibadan,Partner,Home & Living,Payday Push,211,11103664,7717046,3386618,821671,9,14,70,81,6,19.0,0.0820,4.26,28
2025-03,2025 Q1,Ibadan,Partner,Beauty,Payday Push,162,4672404,2859511,1812893,345758,4,10,53,63,3,18.7,0.0575,4.38,28
2025-03,2025 Q1,Ibadan,Partner,Fashion,Payday Push,242,8326736,5562260,2764476,616178,23,16,82,90,10,19.2,0.0971,4.02,28
2025-03,2025 Q1,Ibadan,Partner,Grocery,Payday Push,294,5504268,4502491,1001777,407316,6,19,96,114,6,18.9,0.0698,4.38,28
2025-03,2025 Q1,Ibadan,Partner,Business Supplies,Payday Push,180,11658240,8463882,3194358,862710,6,12,59,69,4,19.1,0.0867,4.29,28
2025-03,2025 Q1,Kano,Store,Electronics,Payday Push,405,35247960,26964689,8283271,2608349,28,29,124,167,13,22.2,0.1564,3.98,35
2025-03,2025 Q1,Kano,Store,Home & Living,Payday Push,324,17050176,11849872,5200304,1261713,14,19,98,135,8,21.6,0.1008,4.23,35
2025-03,2025 Q1,Kano,Store,Beauty,Payday Push,250,7210500,4412826,2797674,533577,7,15,75,105,5,21.3,0.0707,4.37,35
2025-03,2025 Q1,Kano,Store,Fashion,Payday Push,371,12765368,8527266,4238102,944637,35,22,115,151,14,21.8,0.1194,3.98,35
2025-03,2025 Q1,Kano,Store,Grocery,Payday Push,453,8481066,6937512,1543554,627599,9,27,136,191,9,21.5,0.0857,4.36,35
2025-03,2025 Q1,Kano,Store,Business Supplies,Payday Push,277,17940736,13024974,4915762,1327614,9,16,83,116,6,21.7,0.1066,4.26,35
2025-03,2025 Q1,Kano,Web,Electronics,Payday Push,363,31592616,24168351,7424265,2337854,25,31,133,123,13,22.2,0.1564,3.96,35
2025-03,2025 Q1,Kano,Web,Home & Living,Payday Push,290,15260960,10606367,4654593,1129311,13,21,105,100,8,21.6,0.1008,4.21,35
2025-03,2025 Q1,Kano,Web,Beauty,Payday Push,223,6431766,3936241,2495525,475951,6,16,80,78,5,21.3,0.0707,4.35,35
2025-03,2025 Q1,Kano,Web,Fashion,Payday Push,332,11423456,7630869,3792587,845336,31,24,123,111,14,21.8,0.1194,3.96,35
2025-03,2025 Q1,Kano,Web,Grocery,Payday Push,405,7582410,6202411,1379999,561098,8,29,145,142,9,21.5,0.0857,4.34,35
2025-03,2025 Q1,Kano,Web,Business Supplies,Payday Push,248,16062464,11661349,4401115,1188622,8,18,89,86,6,21.7,0.1066,4.24,35
2025-03,2025 Q1,Kano,Marketplace,Electronics,Payday Push,291,25326312,19577239,5749073,1874147,22,28,118,85,11,22.2,0.1564,3.92,41
2025-03,2025 Q1,Kano,Marketplace,Home & Living,Payday Push,233,12261392,8619759,3641633,907343,11,19,93,70,7,21.6,0.1008,4.18,41
2025-03,2025 Q1,Kano,Marketplace,Beauty,Payday Push,179,5162718,3200885,1961833,382041,5,14,71,54,5,21.3,0.0707,4.32,41
2025-03,2025 Q1,Kano,Marketplace,Fashion,Payday Push,267,9186936,6210369,2976567,679833,28,22,109,77,12,21.8,0.1194,3.91,41
2025-03,2025 Q1,Kano,Marketplace,Grocery,Payday Push,325,6084650,5025921,1058729,450264,7,26,129,98,8,21.5,0.0857,4.32,41
2025-03,2025 Q1,Kano,Marketplace,Business Supplies,Payday Push,199,12888832,9460403,3428429,953774,7,16,79,60,6,21.7,0.1066,4.21,41
2025-03,2025 Q1,Kano,Partner,Electronics,Payday Push,242,21061744,16112234,4949510,1558569,17,19,81,91,8,22.2,0.1564,3.97,35
